"AFGHANISTAN
24 hour rate:                        36.5 + room rate                                           Lunch:                                                       11.5,,,,,,,,,,,
Dinner:                                                       17.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                         4.5,,,,,,,,,,,
Hotel to office:                                             3.0,,,,,,,,,,,
Total residual:                                            36.5,,,,,,,,,,,
KUWAIT,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
KYRGYZSTAN,,,,,,Currency:,,USD (unless stated otherwise),,,
Bishkek,,,,,,,,,,,
Over 5 hours:,,,28.0,,,Room rate:,,161.5,,,
Over 10 hours:,,,75.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,82.5 + room rate,,,Lunch:,,24.5,,,
,,,,,,Dinner:,,44.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,7.0,,,
,,,,,,Hotel to office:,,7.0,,,
,,,,,,Total residual:,,82.5,,,
KYRGYZSTAN,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
LAOS,,,,,,Currency:,,LAK (unless stated otherwise),,,
Vientiane,,,,,,,,,,,
Over 5 hours:,,,"337,253.5",,,Room rate:,,"929,071.0",,,
Over 10 hours:,,,"770,864.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"997,108.5 + room rate",,,Lunch:,,"273,014.5",,,
,,,,,,Dinner:,,"369,372.5",,,
,,,,,,Other:,,"160,597.0",,,
,,,,,,Drinks:,,"128,477.5",,,
,,,,,,Hotel to office:,,"65,647.0",,,
,,,,,,Total residual:,,"997,108.5",,,
LAOS,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
LATVIA,,,,,,Currency:,,EUR (unless stated otherwise),,,
Riga,,,,,,,,,,,
Over 5 hours:,,,22.5,,,Room rate:,,115.0,,,
Over 10 hours:,,,55.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,60.0 + room rate,,,Lunch:,,19.5,,,
,,,,,,Dinner:,,30.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,5.5,,,
,,,,,,Hotel to office:,,5.0,,,
,,,,,,Total residual:,,60.0,,,
LATVIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
LEBANON,,,,,,,,,,,
Beirut and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
LESOTHO,,,,,,,,,,,
Maseru and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
LIBERIA,,,,,,,,,,,
Monrovia,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
LIBYA,,,,,,,,,,,
Tripoli and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
LITHUANIA,,,,,,Currency:,,LTL (unless stated otherwise),,,
Vilinius,,,,,,,,,,,
Over 5 hours:,,,,,98.0,Room rate:,,EUR 93.00,,,
Over 10 hours:,,,,,225.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,256.0 + room rate,Lunch:,,89.0,,,
,,,,,,Dinner:,,118.5,,,
,,,,,,Other:,,9.0,,,
,,,,,,Drinks:,,17.5,,,
,,,,,,Hotel to office:,,22.0,,,
,,,,,,Total residual:,,256.0,,,
LITHUANIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
"LUXEMBOURG
Luxembourg",,,,,,Currency:,,EUR (unless stated otherwise),,,
Over 5 hours:,,,33.0,,,Room rate:,,241.0,,,
Over 10 hours:,,,89.0,,,Breakfast:,,28.5,,,
24 hour rate:,,,123.0 + room rate,,,Lunch:,,28.5,,,
,,,,,,Dinner:,,52.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,8.5,,,
,,,,,,Hotel to office:,,5.5,,,
,,,,,,Total residual:,,123.0,,,
LUXEMBOURG,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MACAU SAR,,,,,,Currency:,,HKD (unless stated otherwise),,,
Macao,,,,,,,,,,,
Over 5 hours:,,,350.0,,,Room rate:,,"2,484.5",,,
Over 10 hours:,,,832.0,,,Breakfast:,,183.5,,,
24 hour rate:,,,"1,089.5 + room rate",,,Lunch:,,291.0,,,
,,,,,,Dinner:,,423.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,118.0,,,
,,,,,,Hotel to office:,,74.0,,,
,,,,,,Total residual:,,"1,089.5",,,
MACAU SAR,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MACEDONIA,,,,,,Currency:,,MKD (unless stated otherwise),,,
Skopje,,,,,,,,,,,
Over 5 hours:,,,677.0,,,Room rate:,,"8,314.0",,,
Over 10 hours:,,,"1,487.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"1,901.5 + room rate",,,Lunch:,,566.0,,,
,,,,,,Dinner:,,699.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,222.0,,,
,,,,,,Hotel to office:,,414.0,,,
,,,,,,Total residual:,,"1,901.5",,,
MACEDONIA                                                                                           Currency:         MKD (unless stated otherwise),,,,,,,,,,,
Ohrid and Elsewhere,,,,,,,,,,,
"Over 5 hours:                    466.5                                                              Room rate:                                           3,350.5",,,,,,,,,,,
"Over 10 hours:               1,099.5                                                              Breakfast:                  0 (included in room rate)",,,,,,,,,,,
"24 hour rate:                   1,513.5 + room rate                                           Lunch:                                                     411.0",,,,,,,,,,,
Dinner:                                                     577.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                     111.0,,,,,,,,,,,
Hotel to office:                                         414.0,,,,,,,,,,,
"Total residual:                                       1,513.5",,,,,,,,,,,
,,,,,,,,,,,
MADAGASCAR                                                                                       Currency:        MGA (unless stated otherwise),,,,,,,,,,,
Antananarivo,,,,,,,,,,,
"Over 5 hours:               56,012.0                                                              Room rate:                                       471,687.5",,,,,,,,,,,
"Over 10 hours:           146,819.5                                                              Breakfast:                                           45,828.0",,,,,,,,,,,
"24 hour rate:               219,663.5 + room rate                                           Lunch:                                                50,920.0",,,,,,,,,,,
"Dinner:                                                85,715.5",,,,,,,,,,,
"Other:                                                   6,789.5",,,,,,,,,,,
"Drinks:                                                10,184.0",,,,,,,,,,,
"Hotel to office:                                    20,226.5",,,,,,,,,,,
"Total residual:                                   219,663.5",,,,,,,,,,,
,,,,,,,,,,,
MADAGASCAR,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
60% of Antananarivo rate plus Hotel to Office MGA 20226.5,,,,,,,,,,,
,,,,,,,,,,,
MALAWI                                                                                                   Currency:        MWK (unless stated otherwise),,,,,,,,,,,
Lilongwe,,,,,,,,,,,
"Over 5 hours:                 6,300.0                                                              Room rate:                                      USD 111.5",,,,,,,,,,,
"Over 10 hours:             15,913.5                                                              Breakfast:                  0 (included in room rate)",,,,,,,,,,,
"24 hour rate:                 19,194.0 + room rate                                           Lunch:                                                  5,727.0",,,,,,,,,,,
"Dinner:                                                  9,040.5",,,,,,,,,,,
Other:                                                      543.5,,,,,,,,,,,
"Drinks:                                                  1,146.0",,,,,,,,,,,
"Hotel to office:                                      2,737.0",,,,,,,,,,,
"Total residual:                                     19,194.0",,,,,,,,,,,
,,,,,,,,,,,
MALAWI,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
"MALAYSIA
Kuala Lumpur",,,,,,Currency:,,MYR (unless stated otherwise),,,
Over 5 hours:,,,116.5,,,Room rate:,,374.0,,,
Over 10 hours:,,,279.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,334.0 + room rate,,,Lunch:,,94.5,,,
,,,,,,Dinner:,,140.5,,,
,,,,,,Other:,,23.5,,,
,,,,,,Drinks:,,44.0,,,
,,,,,,Hotel to office:,,31.5,,,
,,,,,,Total residual:,,334.0,,,
MALAYSIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MALDIVES,,,,,,,,,,,
Male and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MALI,,,,,,Currency:,,XOF (unless stated otherwise),,,
Bamako,,,,,,,,,,,
Over 5 hours:,,,"12,241.0",,,Room rate:,,"61,759.5",,,
Over 10 hours:,,,"33,940.0",,,Breakfast:,,"9,459.0",,,
24 hour rate:,,,"48,629.5 + room rate",,,Lunch:,,"10,571.5",,,
,,,,,,Dinner:,,"20,030.0",,,
,,,,,,Other:,,"2,003.0",,,
,,,,,,Drinks:,,"3,338.5",,,
,,,,,,Hotel to office:,,"3,227.5",,,
,,,,,,Total residual:,,"48,629.5",,,
MALI,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MALTA,,,,,,,,,,,
Gozo,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
MALTA                                                                                                     Currency:         EUR (unless stated otherwise),,,,,,,,,,,
Valletta,,,,,,,,,,,
Over 5 hours:                      27.5                                                              Room rate:                                              116.0,,,,,,,,,,,
Over 10 hours:                    64.0                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                        74.5 + room rate                                           Lunch:                                                       24.5,,,,,,,,,,,
Dinner:                                                       33.5,,,,,,,,,,,
Other:                                                          4.5,,,,,,,,,,,
Drinks:                                                         6.0,,,,,,,,,,,
Hotel to office:                                             6.0,,,,,,,,,,,
Total residual:                                            74.5,,,,,,,,,,,
,,,,,,,,,,,
MALTA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
As for Valletta,,,,,,,,,,,
,,,,,,,,,,,
MARSHALL ISLANDS,,,,,,,,,,,
Majuro and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
MAURITANIA                                                                                           Currency:         EUR (unless stated otherwise),,,,,,,,,,,
Nouakchott,,,,,,,,,,,
Over 5 hours:                      18.5                                                              Room rate:                                              128.5,,,,,,,,,,,
Over 10 hours:                    50.0                                                              Breakfast:                                                  14.0,,,,,,,,,,,
24 hour rate:                        69.0 + room rate                                           Lunch:                                                       15.0,,,,,,,,,,,
Dinner:                                                       28.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                         6.5,,,,,,,,,,,
Hotel to office:                                             5.0,,,,,,,,,,,
Total residual:                                            69.0,,,,,,,,,,,
,,,,,,,,,,,
MAURITIUS                                                                                             Currency:        MUR (unless stated otherwise),,,,,,,,,,,
Port Louis,,,,,,,,,,,
"Over 5 hours:                    785.5                                                              Room rate:                                           5,781.0",,,,,,,,,,,
"Over 10 hours:               1,882.0                                                              Breakfast:                  0 (included in room rate)",,,,,,,,,,,
"24 hour rate:                   2,160.5 + room rate                                           Lunch:                                                     686.0",,,,,,,,,,,
Dinner:                                                     997.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                     198.5,,,,,,,,,,,
Hotel to office:                                         278.5,,,,,,,,,,,
"Total residual:                                       2,160.5",,,,,,,,,,,
,,,,,,,,,,,
MAURITIUS,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
"MEXICO
Mexico City",,,,,,Currency:,,MXN (unless stated otherwise),,,
Over 5 hours:,,,223.5,,,Room rate:,,USD 215.00,,,
Over 10 hours:,,,648.0,,,Breakfast:,,279.5,,,
24 hour rate:,,,"1,034.5 + room rate",,,Lunch:,,201.0,,,
,,,,,,Dinner:,,402.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,45.0,,,
,,,,,,Hotel to office:,,107.0,,,
,,,,,,Total residual:,,"1,034.5",,,
MEXICO,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MOLDOVA,,,,,,Currency:,,MDL (unless stated otherwise),,,
Chisinau,,,,,,,,,,,
Over 5 hours:,,,432.0,,,Room rate:,,EUR 130.50,,,
Over 10 hours:,,,989.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"1,165.0 + room rate",,,Lunch:,,352.0,,,
,,,,,,Dinner:,,478.0,,,
,,,,,,Other:,,80.0,,,
,,,,,,Drinks:,,159.5,,,
,,,,,,Hotel to office:,,95.5,,,
,,,,,,Total residual:,,"1,165.0",,,
MOLDOVA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MONACO,,,,,,,,,,,
Monaco,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MONGOLIA,,,,,,Currency:,,MNT (unless stated otherwise),,,
Ulaanbaatar,,,,,,,,,,,
Over 5 hours:,,,"31,415.0",,,Room rate:,,USD 111.50,,,
Over 10 hours:,,,"71,053.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"89,672.5 + room rate",,,Lunch:,,"28,125.5",,,
,,,,,,Dinner:,,"36,349.0",,,
,,,,,,Other:,,"2,961.0",,,
,,,,,,Drinks:,,"6,579.0",,,
,,,,,,Hotel to office:,,"15,658.0",,,
,,,,,,Total residual:,,"89,672.5",,,
MONGOLIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MONTENEGRO,,,,,,Currency:,,EUR (unless stated otherwise),,,
Podgorica,,,,,,,,,,,
Over 5 hours:,,,,,15.5,Room rate:,,119.0,,,
Over 10 hours:,,,,,39.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,49.0 + room rate,Lunch:,,13.5,,,
,,,,,,Dinner:,,21.5,,,
,,,,,,Other:,,3.0,,,
,,,,,,Drinks:,,4.0,,,
,,,,,,Hotel to office:,,7.0,,,
,,,,,,Total residual:,,49.0,,,
MONTSERRAT,,,,,,Currency:,,XCD (unless stated otherwise),,,
Plymouth,,,,,,,,,,,
Over 5 hours:,,,,,53.5,Room rate:,,USD 132.50,,,
Over 10 hours:,,,,,165.0,Breakfast:,,44.5,,,
24 hour rate:,,,,,229.5 + room rate,Lunch:,,47.0,,,
,,,,,,Dinner:,,105.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,12.5,,,
,,,,,,Hotel to office:,,20.0,,,
,,,,,,Total residual:,,229.5,,,
MONTSERRAT,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MOROCCO,,,,,,Currency:,,MAD (unless stated otherwise),,,
Agadir,,,,,,,,,,,
Over 5 hours:,,,,,209.5,Room rate:,,"1,304.0",,,
Over 10 hours:,,,,,559.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,648.5 + room rate,Lunch:,,183.0,,,
,,,,,,Dinner:,,324.0,,,
,,,,,,Other:,,37.0,,,
,,,,,,Drinks:,,52.5,,,
,,,,,,Hotel to office:,,52.0,,,
,,,,,,Total residual:,,648.5,,,
,,,,,,,,,,,
"MOROCCO
Casablanca",,,,,,Currency:,,MAD (unless stated otherwise),,,
Over 5 hours:,,,365.5,,,Room rate:,,"2,036.0",,,
Over 10 hours:,,,888.0,,,Breakfast:,,272.0,,,
24 hour rate:,,,"1,305.5 + room rate",,,Lunch:,,318.5,,,
,,,,,,Dinner:,,475.5,,,
,,,,,,Other:,,94.0,,,
,,,,,,Drinks:,,94.0,,,
,,,,,,Hotel to office:,,51.5,,,
,,,,,,Total residual:,,"1,305.5",,,
MOROCCO,,,,,,Currency:,,MAD (unless stated otherwise),,,
Fes,,,,,,,,,,,
Over 5 hours:,,,178.0,,,Room rate:,,"1,086.5",,,
Over 10 hours:,,,502.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,553.5 + room rate,,,Lunch:,,157.0,,,
,,,,,,Dinner:,,303.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,42.0,,,
,,,,,,Hotel to office:,,51.5,,,
,,,,,,Total residual:,,553.5,,,
MOROCCO,,,,,,Currency:,,MAD (unless stated otherwise),,,
Marrakech,,,,,,,,,,,
Over 5 hours:,,,178.0,,,Room rate:,,917.5,,,
Over 10 hours:,,,481.0,,,Breakfast:,,125.5,,,
24 hour rate:,,,689.5 + room rate,,,Lunch:,,151.5,,,
,,,,,,Dinner:,,277.0,,,
,,,,,,Other:,,31.5,,,
,,,,,,Drinks:,,52.5,,,
,,,,,,Hotel to office:,,51.5,,,
,,,,,,Total residual:,,689.5,,,
MOROCCO,,,,,,Currency:,,MAD (unless stated otherwise),,,
Rabat,,,,,,,,,,,
Over 5 hours:,,,235.5,,,Room rate:,,"1,531.0",,,
Over 10 hours:,,,585.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,637.0 + room rate,,,Lunch:,,204.0,,,
,,,,,,Dinner:,,318.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,63.0,,,
,,,,,,Hotel to office:,,51.5,,,
,,,,,,Total residual:,,637.0,,,
,,,,,,,,,,,
"MOROCCO
Tangier",,,,,,Currency:,,MAD (unless stated otherwise),,,
Over 5 hours:,,,,,261.5,Room rate:,,"1,863.5",,,
Over 10 hours:,,,,,669.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,720.5 + room rate,Lunch:,,219.5,,,
,,,,,,Dinner:,,365.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,84.0,,,
,,,,,,Hotel to office:,,51.5,,,
,,,,,,Total residual:,,720.5,,,
MOROCCO,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MOZAMBIQUE,,,,,,Currency:,,MZN (unless stated otherwise),,,
Maputo,,,,,,,,,,,
Over 5 hours:,,,,,"1,153.0",Room rate:,,USD 195.00,,,
Over 10 hours:,,,,,"2,606.0",Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,"2,924.0 + room rate",Lunch:,,"1,016.5",,,
,,,,,,Dinner:,,"1,316.5",,,
,,,,,,Other:,,95.5,,,
,,,,,,Drinks:,,273.0,,,
,,,,,,Hotel to office:,,222.5,,,
,,,,,,Total residual:,,"2,924.0",,,
MOZAMBIQUE,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
MYANMAR (BURMA),,,,,,Currency:,,USD (unless stated otherwise),,,
Yangon (Rangoon),,,,,,,,,,,
Over 5 hours:,,,,,23.0,Room rate:,,64.5,,,
Over 10 hours:,,,,,52.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,59.5 + room rate,Lunch:,,19.5,,,
,,,,,,Dinner:,,25.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,7.0,,,
,,,,,,Hotel to office:,,7.5,,,
,,,,,,Total residual:,,59.5,,,
MYANMAR (BURMA),,,,,,,,,,,
Elsewhere,,,,,,,,,,,
50% of Yangon rate plus Hotel to Office USD 7.5,,,,,,,,,,,
"NAMIBIA
Windhoek",,,,,,Currency:,,NAD (unless stated otherwise),,,
Over 5 hours:,,,108.0,,,Room rate:,,"1,150.0",,,
Over 10 hours:,,,284.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,358.5 + room rate,,,Lunch:,,96.0,,,
,,,,,,Dinner:,,164.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,24.0,,,
,,,,,,Hotel to office:,,74.0,,,
,,,,,,Total residual:,,358.5,,,
NAMIBIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
NAURU,,,,,,,,,,,
Nauru,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
NEPAL,,,,,,Currency:,,NPR (unless stated otherwise),,,
Kathmandu,,,,,,,,,,,
Over 5 hours:,,,"2,001.5",,,Room rate:,,USD 124.50,,,
Over 10 hours:,,,"4,748.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"5,455.0 + room rate",,,Lunch:,,"1,766.0",,,
,,,,,,Dinner:,,"2,511.5",,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,471.0,,,
,,,,,,Hotel to office:,,706.5,,,
,,,,,,Total residual:,,"5,455.0",,,
NEPAL,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
NETHERLANDS,,,,,,Currency:,,EUR (unless stated otherwise),,,
Amsterdam,,,,,,,,,,,
Over 5 hours:,,,25.0,,,Room rate:,,150.0,,,
Over 10 hours:,,,65.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,72.0 + room rate,,,Lunch:,,22.0,,,
,,,,,,Dinner:,,37.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,5.5,,,
,,,,,,Hotel to office:,,7.0,,,
,,,,,,Total residual:,,72.0,,,
NETHERLANDS                                                                                      Currency:         EUR (unless stated otherwise),,,,,,,,,,,
The Hague,,,,,,,,,,,
Over 5 hours:                      29.5                                                              Room rate:                                              163.5,,,,,,,,,,,
Over 10 hours:                    87.5                                                              Breakfast:                                                  25.0,,,,,,,,,,,
24 hour rate:                      117.5 + room rate                                           Lunch:                                                       26.0,,,,,,,,,,,
Dinner:                                                       55.0,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                         6.5,,,,,,,,,,,
Hotel to office:                                             5.0,,,,,,,,,,,
Total residual:                                          117.5,,,,,,,,,,,
,,,,,,,,,,,
NETHERLANDS,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
80% of The Hague rate plus Hotel to Office EUR 5,,,,,,,,,,,
,,,,,,,,,,,
NETHERLANDS ANTILLES,,,,,,,,,,,
Aruba and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
NEW CALEDONIA,,,,,,,,,,,
Noumea and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
NEW ZEALAND                                                                                       Currency:         NZD (unless stated otherwise),,,,,,,,,,,
Auckland,,,,,,,,,,,
Over 5 hours:                      54.0                                                              Room rate:                                              205.5,,,,,,,,,,,
Over 10 hours:                  133.0                                                              Breakfast:                                                  36.0,,,,,,,,,,,
24 hour rate:                      180.5 + room rate                                           Lunch:                                                       48.0,,,,,,,,,,,
Dinner:                                                       73.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       11.5,,,,,,,,,,,
Hotel to office:                                           11.5,,,,,,,,,,,
Total residual:                                          180.5,,,,,,,,,,,
,,,,,,,,,,,
NEW ZEALAND                                                                                       Currency:         NZD (unless stated otherwise),,,,,,,,,,,
Christchurch,,,,,,,,,,,
Over 5 hours:                      43.0                                                              Room rate:                                              110.0,,,,,,,,,,,
Over 10 hours:                  109.0                                                              Breakfast:                                                  27.0,,,,,,,,,,,
24 hour rate:                      147.5 + room rate                                           Lunch:                                                       39.0,,,,,,,,,,,
Dinner:                                                       62.0,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                         8.0,,,,,,,,,,,
Hotel to office:                                           11.5,,,,,,,,,,,
Total residual:                                          147.5,,,,,,,,,,,
NEW ZEALAND                                                                                       Currency:         NZD (unless stated otherwise),,,,,,,,,,,
Wellington,,,,,,,,,,,
Over 5 hours:                      53.5                                                              Room rate:                                              225.0,,,,,,,,,,,
Over 10 hours:                  146.5                                                              Breakfast:                                                  33.5,,,,,,,,,,,
24 hour rate:                      191.5 + room rate                                           Lunch:                                                       49.0,,,,,,,,,,,
Dinner:                                                       88.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                         9.0,,,,,,,,,,,
Hotel to office:                                           11.5,,,,,,,,,,,
Total residual:                                          191.5,,,,,,,,,,,
,,,,,,,,,,,
NEW ZEALAND,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
75% of Auckland rate plus Hotel to Office NZD 11.5,,,,,,,,,,,
,,,,,,,,,,,
NICARAGUA                                                                                           Currency:         USD (unless stated otherwise),,,,,,,,,,,
Managua,,,,,,,,,,,
Over 5 hours:                      24.0                                                              Room rate:                                              192.0,,,,,,,,,,,
Over 10 hours:                    60.0                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                        73.5 + room rate                                           Lunch:                                                       22.5,,,,,,,,,,,
Dinner:                                                       34.5,,,,,,,,,,,
Other:                                                          4.5,,,,,,,,,,,
Drinks:                                                         3.0,,,,,,,,,,,
Hotel to office:                                             9.0,,,,,,,,,,,
Total residual:                                            73.5,,,,,,,,,,,
,,,,,,,,,,,
NICARAGUA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
NIGER,,,,,,,,,,,
Niamey and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
NIGERIA                                                                                                  Currency:         NGN (unless stated otherwise),,,,,,,,,,,
Abuja,,,,,,,,,,,
"Over 5 hours:                 7,644.5                                                              Room rate:                                         79,560.0",,,,,,,,,,,
"Over 10 hours:             17,836.5                                                              Breakfast:                                             7,233.0",,,,,,,,,,,
"24 hour rate:                 27,529.0 + room rate                                           Lunch:                                                  6,986.5",,,,,,,,,,,
"Dinner:                                                  9,534.5",,,,,,,,,,,
"Other:                                                   1,068.5",,,,,,,,,,,
"Drinks:                                                  1,315.5",,,,,,,,,,,
"Hotel to office:                                      1,391.0",,,,,,,,,,,
"Total residual:                                     27,529.0",,,,,,,,,,,
NIGERIA                                                                                                  Currency:         NGN (unless stated otherwise),,,,,,,,,,,
Lagos,,,,,,,,,,,
"Over 5 hours:                 6,564.0                                                              Room rate:                                         68,217.5",,,,,,,,,,,
"Over 10 hours:             14,755.5                                                              Breakfast:                                             6,329.0",,,,,,,,,,,
"24 hour rate:                 23,480.0 + room rate                                           Lunch:                                                  5,605.5",,,,,,,,,,,
"Dinner:                                                  7,233.0",,,,,,,,,,,
Other:                                                      850.0,,,,,,,,,,,
"Drinks:                                                  1,917.0",,,,,,,,,,,
"Hotel to office:                                      1,545.5",,,,,,,,,,,
"Total residual:                                     23,480.0",,,,,,,,,,,
,,,,,,,,,,,
NIGERIA                                                                                                  Currency:         NGN (unless stated otherwise),,,,,,,,,,,
Port Harcourt,,,,,,,,,,,
"Over 5 hours:                 5,573.0                                                              Room rate:                                         75,943.5",,,,,,,,,,,
"Over 10 hours:             14,236.0                                                              Breakfast:                                             3,945.5",,,,,,,,,,,
"24 hour rate:                 19,852.0 + room rate                                           Lunch:                                                  4,816.5",,,,,,,,,,,
"Dinner:                                                  7,907.0",,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
"Drinks:                                                  1,512.5",,,,,,,,,,,
"Hotel to office:                                      1,670.5",,,,,,,,,,,
"Total residual:                                     19,852.0",,,,,,,,,,,
,,,,,,,,,,,
NIGERIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
60% of Abuja rate plus Hotel to Office NGN 1391,,,,,,,,,,,
,,,,,,,,,,,
NORWAY                                                                                                 Currency:         NOK (unless stated otherwise),,,,,,,,,,,
Bergen,,,,,,,,,,,
"Over 5 hours:                    422.0                                                              Room rate:                                           1,388.5",,,,,,,,,,,
"Over 10 hours:               1,134.5                                                              Breakfast:                  0 (included in room rate)",,,,,,,,,,,
"24 hour rate:                   1,176.0 + room rate                                           Lunch:                                                     381.5",,,,,,,,,,,
Dinner:                                                     672.0,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       81.0,,,,,,,,,,,
Hotel to office:                                           41.5,,,,,,,,,,,
"Total residual:                                       1,176.0",,,,,,,,,,,
